1673,954
1674,897
1675,957
1676,910
1677,981
1678,939
1679,1021
1680,988
1681,958
1682,983
1683,937
1684,1008
1685,945
1686,902
1687,929
1688,914
1689,945
1690,913
1691,967
1692,951
1693,922
1694,927
1695,924
1696,897
1697,983
1698,945
1699,969
1700,935
1701,935
1702,925
1703,930
1704,915
1705,993
1706,883
1707,905
1708,859
1709,924
1710,1040
1711,877
1712,929
1713,952
1714,954
1715,926
1716,942
1717,888
1718,858
1719,955
1720,963
1721,971
1722,890
1723,905
1724,887
1725,1008
1726,944
1727,857
1728,897
1729,903
1730,936
1731,952
1732,929
1733,898
1734,877
1735,948
1736,873
1737,931
1738,905
1739,938
1740,905
1741,916
1742,890
1743,864
1744,914
1745,911
1746,897
1747,832
1748,891
1749,915
1750,901
1751,885
1752,883
1753,860
1754,863
1755,806
1756,861
1757,832
1758,903
1759,880
1760,806
1761,838
1762,849
1763,772
1764,906
1765,813
1766,835
1767,893
1768,883
1769,882
1770,818
1771,847
1772,826
1773,843
1774,868
1775,829
1776,872
1777,815
1778,846
1779,886
1780,776
1781,876
1782,816
1783,812
1784,901
1785,844
1786,831
1787,805
1788,837
1789,831
1790,885
1791,853
1792,827
1793,848
1794,806
1795,815
1796,850
1797,903
1798,861
1799,990
1800,882
1801,965
1802,1059
1803,819
1804,811
1805,921
1806,858
1807,873
1808,840
1809,822
1810,805
1811,804
1812,908
1813,825
1814,762
1815,800
1816,790
1817,744
1818,784
1819,837
1820,803
1821,755
1822,852
1823,772
1824,822
1825,753
1826,827
1827,755
1828,792
1829,815
1830,769
1831,811
1832,768
1833,785
1834,799
1835,809
1836,777
1837,764
1838,728
1839,797
1840,738
1841,746
1842,742
1843,765
1844,806
1845,782
1846,758
1847,862
1848,800
1849,766
1850,724
1851,750
1852,696
1853,712
1854,772
1855,747
1856,749
1857,776
1858,730
1859,760
1860,741
1861,867
1862,769
1863,769
1864,763
1865,785
1866,733
1867,757
1868,723
1869,762
1870,696
1871,754
1872,714
1873,697
1874,693
1875,715
1876,717
1877,715
1878,851
1879,788
1880,757
1881,716
1882,714
1883,754
1884,759
1885,748
1886,875
1887,774
1888,753
1889,781
1890,714
1891,812
1892,719
1893,670
1894,735
1895,739
1896,699
1897,747
1898,744
1899,694
1900,714
1901,957
1902,735
1903,721
1904,673
1905,688
1906,686
1907,730
1908,728
1909,725
1910,666
1911,695
1912,714
1913,703
1914,678
1915,662
1916,676
1917,680
1918,666
1919,742
1920,665
1921,674
1922,697
1923,701
1924,719
1925,726
1926,676
1927,667
1928,682
1929,698
1930,607
1931,621
1932,685
1933,647
1934,626
1935,622
1936,692
1937,669
1938,662
1939,643
1940,715
1941,630
1942,660
1943,695
1944,666
1945,639
1946,671
1947,649
1948,597
1949,711
1950,638
1951,655
1952,652
1953,636
1954,665
1955,699
1956,649
1957,654
1958,640
1959,621
1960,638
1961,624
1962,591
1963,616
1964,654
1965,644
1966,582
1967,642
1968,621
1969,674
1970,655
1971,657
1972,588
1973,624
1974,639
1975,613
1976,633
1977,614
1978,649
1979,679
1980,627
1981,623
1982,613
1983,623
1984,596
1985,645
1986,574
1987,613
1988,617
1989,638
1990,624
1991,589
1992,580
1993,598
1994,639
1995,605
1996,592
